Unnamed: 0,id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
7823,3275341,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2012/01/812012-irish-property-prices-history.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,"History, Equilibrium & Directions to Nowhere Fast","Constantin Gurdgiev, View My Complete Profile",,[''],,"Irish property prices, Irish housing markets, Irish property bust, Irish property",,
7824,3275342,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/search/label/Global%20investment%20markets,"This blog represents my personal views and is not reflective of the views or opinions held by any company, contractor, client or employer I work for currently or have worked for in the past. These views are not an endorsement to take any action in the markets or of any political position, figures or parties.



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Global economy, Global investment markets, PIMCO, 2013 forecast, Bill Gross",,
7825,3275343,washingtonsblog.com,bias,http://www.washingtonsblog.com/2013/08/the-u-s-has-repeatedly-falsely-accused-others-of-chemical-and-biological-weapons-use.html,"Shouldn’t We Be Cautious … Given the Repeated Bogus Claims?

In 1981, the U.S. accused the Soviets of supplying chemical weapons to Communist states in Vietnam and Laos for use in counterinsurgency warfare. It turned out that the “yellow rain” which the U.S. became hysterical about was actually honeybee feces.

The U.S. bombed a chemical weapons factory in Sudan in 1998. It turned out that it only made pharmaceutical drugs.

The U.S. accused Iraq of possessing chemical weapons … even though everyone knew that it didn’t.

Government officials confirm that the white House tried to link the anthrax attacks to Iraq as a justification for regime change in that country, even though it was obvious that there was no connection to Iraq.

And the U.S. accused the Syrian government of using chemical weapons a couple of months ago … but the evidence points away from such a claim.

Given the history, shouldn’t we be cautious about chemical weapons claims … especially when experts are skeptical?",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,The U.S. Has Repeatedly Falsely Accused Others of Chemical and Biological Weapons Use,"Posted On, Black Swan, حاتم حماد, Ignorance Is A Choice",,[''],,,,
7826,3275344,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/search/label/Bill%20Gross,"This blog represents my personal views and is not reflective of the views or opinions held by any company, contractor, client or employer I work for currently or have worked for in the past. These views are not an endorsement to take any action in the markets or of any political position, figures or parties.



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Global economy, Global investment markets, PIMCO, 2013 forecast, Bill Gross",,
7827,3275345,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/search/label/2013%20forecast,"A combination of public, household , and bank deleveraging are stifling growth in most European economies. [Now, I've been saying all along that we cannot ignore household debts, yes so far, European and National policymakers are utterly hell-bent on saddling indebted households with the bills for indebted states and banks. Just look at Ireland, where the banking sector is now outright moving into enslaving households by dictating to them how much they should spend on food & clothing so they can maximize extraction of mortgages repayments. And the Irish Government only eager to lend their support to the banks.]

This is also limiting the effectiveness of the European Central Bank's efforts to support the financial sector and

eurozone economies. [Not really, folks. You might missed it, but European 'leaders' are heavily taxing economy already to subsidize insolvent banks and sovereigns. Alas, the room for more taxes is limited in Europe not by household debt - about which the respective National Governments give no damn - but by the fact that Europe already has some of the highest income taxes in the world.]",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Euro area growth, 2012 forecast, household debt, Bill Gross, deleveraging in Europe, Global economy, Euro area crisis, Italy, Global investment markets, Spain, France, UK, Euro area deleveraging, Euro area growth crisis, 2013 forecast, PIMCO, euro area forecast",,
7828,3275347,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2015/07/5715-votes-are-in-whats-next-for-greece.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,15: Votes are in... What's next for Greece?,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Euro, grexit, Greece, Bailout, Referendum in Greece, Greferendum, Greece crisis, Greek crisis",,
7829,3275348,washingtonsblog.com,bias,http://www.washingtonsblog.com/2013/08/the-leveraged-buyout-of-america.html,"Guest post by Ellen Brown, http://www.WebofDebt.com.

Giant bank holding companies now own airports, toll roads, and ports; control power plants; and store and hoard vast quantities of commodities of all sorts. They are systematically buying up or gaining control of the essential lifelines of the economy. How have they pulled this off, and where have they gotten the money?

In a letter to Federal Reserve Chairman Ben Bernanke dated June 27, 2013, US Representative Alan Grayson and three co-signers expressed concern about the expansion of large banks into what have traditionally been non-financial commercial spheres. Specifically:

[W]e are concerned about how large banks have recently expanded their businesses into such fields as electric power production, oil refining and distribution, owning and operating of public assets such as ports and airports, and even uranium mining.

After listing some disturbing examples, they observed:

According to legal scholar Saule Omarova, over the past five years, there has been a “quiet transformation of U.S. financial holding companies.” These financial services companies have become global merchants that seek to extract rent from any commercial or financial business activity within their reach. They have used legal authority in Graham-Leach-Bliley to subvert the “foundational principle of separation of banking from commerce”. . . . It seems like there is a significant macro-economic risk in having a massive entity like, say JP Morgan, both issuing credit cards and mortgages, managing municipal bond offerings, selling gasoline and electric power, running large oil tankers, trading derivatives, and owning and operating airports, in multiple countries.



A “macro” risk indeed – not just to our economy but to our democracy and our individual and national sovereignty. Giant banks are buying up our country’s infrastructure – the power and supply chains that are vital to the economy. Aren’t there rules against that? And where are the banks getting the money?

How Banks Launder Money Through the Repo Market

In an illuminating series of articles on Seeking Alpha titled “Repoed!”, Colin Lokey argues that the investment arms of large Wall Street banks are using their “excess” deposits – the excess of deposits over loans – as collateral for borrowing in the repo market. Repos, or “repurchase agreements,” are used to raise short-term capital. Securities are sold to investors overnight and repurchased the next day, usually day after day.

The deposit-to-loan gap for all US banks is now about $$2 trillion, and nearly half of this gap is in Bank of America, JP Morgan Chase, and Wells Fargo alone. It seems that the largest banks are using the majority of their deposits (along with the Federal Reserve’s quantitative easing dollars) not to back loans to individuals and businesses but to borrow for their own trading. Acquiring a company or a portion of a company mostly with borrowed money is called a “leveraged buyout.” The banks are leveraging our money to buy up ports, airports, toll roads, power, and massive stores of commodities.

Using these excess deposits directly for their own speculative trading would be blatantly illegal, but the banks have been able to avoid the appearance of impropriety by borrowing from the repo market. (See my earlier article here.) The banks’ excess deposits are first used to purchase Treasury bonds, agency securities, and other highly liquid, “safe” securities. These liquid assets are then pledged as collateral in repo transactions, allowing the banks to get “clean” cash to invest as they please. They can channel this laundered money into risky assets such as derivatives, corporate bonds, and equities (stock).

That means they can buy up companies. Lokey writes, “It is common knowledge that prop [proprietary] trading desks at banks can and do invest in a variety of assets, including stocks.” Prop trading desks invest for the banks’ own accounts. This was something that depository banks were forbidden to do by the New Deal-era Glass-Steagall Act but that was allowed in 1999 by the Gramm-Leach-Bliley Act, which repealed those portions of Glass-Steagall.

The result has been a massively risky $$700-plus trillion speculative derivatives bubble. Lokey quotes from an article by Bill Frezza in the January 2013 Huffington Post titled “Too-Big-To-Fail Banks Gamble With Bernanke Bucks“:

If you think [the cash cushion from excess deposits] makes the banks less vulnerable to shock, think again. Much of this balance sheet cash has been hypothecated in the repo market, laundered through the off-the-books shadow banking system. This allows the proprietary trading desks at these “banks” to use that cash as collateral to take out loans to gamble with. In a process called hyper-hypothecation this pledged collateral gets pyramided, creating a ticking time bomb ready to go kablooey when the next panic comes around.

That Explains the Mountain of Excess Reserves

Historically, banks have attempted to maintain a loan-to-deposit ratio of close to 100%, meaning they were “fully loaned up” and making money on their deposits. Today, however, that ratio is only 72% on average; and for the big derivative banks, it is lower yet. The unlent portion represents the “excess deposits” available to be tapped as collateral for the repo market.

The Fed’s quantitative easing contributes to this collateral pool by converting less-liquid mortgage-backed securities into cash in the banks’ reserve accounts. This cash is not something the banks can spend for their own proprietary trading, but they can invest it in “safe” securities – Treasuries and similar securities that are also the sort of collateral acceptable in the repo market. Using this repo collateral, the banks can then acquire the laundered cash with which they can invest or speculate for their own accounts.

Lokey notes that US Treasuries are now being bought by banks in record quantities. These bonds stay on the banks’ books for Fed supervision purposes, even as they are being pledged to other parties to get cash via repo. The fact that such pledging is going on can be determined from the banks’ balance sheets, but it takes some detective work. Explaining the intricacies of this process, the evidence that it is being done, and how it is hidden in plain sight takes Lokey three articles, to which the reader is referred. Suffice it to say here that he makes a compelling case.

Can They Do That?

Countering the argument that “banks can’t really do anything with their excess reserves” and that “there is no evidence that they are being rehypothecated,” Lokey points to data coming to light in conjunction with JPMorgan’s $$6 billion “London Whale” fiasco. He calls it “clear-cut proof that banks trade stocks (and virtually everything else) with excess deposits.” JPM’s London-based Chief Investment Office [CIO] reported:

JPMorgan’s businesses take in more in deposits that they make in loans and, as a result, the Firm has excess cash that must be invested to meet future liquidity needs and provide a reasonable return. The primary reponsibility of CIO, working with JPMorgan’s Treasury, is to manage this excess cash. CIO invests the bulk of JPMorgan’s excess cash in high credit quality, fixed income securities, such as municipal bonds, whole loans, and asset-backed securities, mortgage backed securities, corporate securities, sovereign securities, and collateralized loan obligations.

Lokey comments:

That passage is unequivocal — it is as unambiguous as it could possibly be. JPMorgan invests excess deposits in a variety of assets for its own account and as the above clearly indicates, there isn’t much they won’t invest those deposits in. Sure, the first things mentioned are “high quality fixed income securities,” but by the end of the list, deposits are being invested in corporate securities [stock] and CLOs [collateralized loan obligations]. . . . [T]he idea that deposits are invested only in Treasury bonds, agencies, or derivatives related to such “risk free” securities is patently false.

He adds:

[I]t is no coincidence that stocks have rallied as the Fed has pumped money into the coffers of the primary dealers while ICI data shows retail investors have pulled nearly a half trillion from U.S. equity funds over the same period. It is the banks that are propping stocks.

Another Argument for Public Banking

All this helps explain why the largest Wall Street banks have radically scaled back their lending to the local economy. It appears that their loan-to-deposit ratios are low not because they cannot find creditworthy borrowers but because they can profit more from buying airports and commodities through their prop trading desks than from making loans to small local businesses.

Small and medium-sized businesses are responsible for creating most of the jobs in the economy, and they are struggling today to get the credit they need to operate. That is one of many reasons that we the people need to own some banks ourselves. Publicly-owned banks can direct credit where it is needed in the local economy; can protect public funds from confiscation through “bail-ins” resulting from bad gambling in by big derivative banks; and can augment public coffers with banking revenues, allowing local governments to cut taxes, add services, and salvage public assets from fire-sale privatization. Publicly-owned banks have a long and successful history, and recent studies have found them to be the safest in the world.

As Representative Grayson and co-signers observed in their letter to Chairman Bernanke, the banking system is now dominated by “global merchants that seek to extract rent from any commercial or financial business activity within their reach.” They represent a return to a feudal landlord economy of unearned profits from rent-seeking. We need a banking system that focuses not on casino profiteering or feudal rent-seeking but on promoting economic and social well-being; and that is the mandate of the public banking sector globally. For a PublicBankingTV video on the bail-in threat, see here. ____________________________

Ellen Brown is an attorney, president of the Public Banking Institute, and author of twelve books including the best-selling Web of Debt. In The Public Bank Solution, her latest book, she explores successful public banking models historically and globally. Her websites are http://WebofDebt.com, http://PublicBankSolution.com, and http://PublicBankingInstitute.org.",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,The Leveraged Buyout of America,"Posted On, Black Swan, حاتم حماد",,[''],,,,
7830,3275354,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/2015/07/7615-greece-needs-structured-euro-exit.html,"“It is not true that people stop pursuing dreams because they grow old, they grow old because they stop pursuing dreams.” Gabriel Garcí­a Márquez





Nassim Nicholas Taleb was asked whether public protests in Athens is a Black Swan Event. He replied: “No. The real Black Swan Event is that people are not rioting against the banks in London and New York.”



",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,15: Greece Needs a Structured Euro Exit: Sinn,"Constantin Gurdgiev, View My Complete Profile",,[''],,"Sinn, Euro, grexit, Greece, Greferendum, Ifo",,
7831,3275356,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/search/label/UK-Ireland%20bilateral%20loans,"Readers of this blog are aware where I stand on excessively aggressive tax optimisation by some companies that the Irish system permits. There is, however, a major distinction implied by my arguments: Irish system of taxationfully legal andviolate other nations' laws. From economics point of view it is a form of tax haven. From legal point of view it is not.This fine distinction is too often lost on some of this blog's readers, some Irish politicians (not readers of this blog) and, self-evidently after the below, to the Northern Ireland's Finance Minister.As reported by BBC ( http://www.bbc.co.uk/news/uk-northern-ireland-22925772 ) ""...Sammy Wilson has accused the Irish government of ""stealing"" UK tax revenue. The DUP minister said he was concerned companies were using the Republic of Ireland to pay tax which he claims should be paid in the UK. ...""My view is that the British government does have some leverage on the Irish government there, because they have a £7.5bn loan, that is a lot of leverage,"" he told the BBC programme Sunday Politics.""The terms of the loans conditions from the UK to Ireland are explained here: http://www.telegraph.co.uk/finance/financialcrisis/8203912/Key-points-terms-of-UK-loan-to-Ireland.html clearly showing the amount extended to be capped at maximum £3.25 billion (€3.76 billion) - subject to the exchange rate differences.It might be possible that Minister Wilson was referencing some headline he read somewhere, e.g. http://www.independent.ie/business/irish/uk-slashes-its-interest-rate-on-our-7bn-bailout-loans-26863834.html but even the article headlined with '£7 billion loan' cites in the body of the text correct amount of £3.25 billion.Another similar headline relates to the orignal estimates of the potential loan, e.g. http://www.guardian.co.uk/business/2010/nov/22/ireland-bailout-uk-lends-seven-billion , which was capped less a month after, e.g. http://www.guardian.co.uk/politics/2010/dec/08/george-osborne-cap-uk-loan-ireland ... at £3.25 billion.NTMA reports the latest drawdown amounts here: http://www.ntma.ie/business-areas/funding-and-debt-management/euimf-programme/ According to the NTMA, Ireland has drawn down only £2.42 billion worth of UK funds so far.We are, indeed, thankful to the UK taxpayers for providing these loans and for offering them on terms that reflected broader restructuring of these loans by other lenders.On Minister Wilson's tax 'theft' charge, per Journal.ie report: ""The Republic’s junior finance minister Brian Hayes, speaking on the same programme, said it was up to other countries to change their own tax laws if they wished to stop companies headquartered there from being able to avoid tax.""I often disagree with Minister Hayes on many matters, but on this occasion he is correct.",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Sammy Wilson, Minister Wilson, Corporate tax haven, UK-Ireland bilateral loans, Ireland tax haven, Northern Ireland",,
7832,3275357,trueeconomics.blogspot.com,unknown,http://trueeconomics.blogspot.com/search/label/Sammy%20Wilson,"Readers of this blog are aware where I stand on excessively aggressive tax optimisation by some companies that the Irish system permits. There is, however, a major distinction implied by my arguments: Irish system of taxationfully legal andviolate other nations' laws. From economics point of view it is a form of tax haven. From legal point of view it is not.This fine distinction is too often lost on some of this blog's readers, some Irish politicians (not readers of this blog) and, self-evidently after the below, to the Northern Ireland's Finance Minister.As reported by BBC ( http://www.bbc.co.uk/news/uk-northern-ireland-22925772 ) ""...Sammy Wilson has accused the Irish government of ""stealing"" UK tax revenue. The DUP minister said he was concerned companies were using the Republic of Ireland to pay tax which he claims should be paid in the UK. ...""My view is that the British government does have some leverage on the Irish government there, because they have a £7.5bn loan, that is a lot of leverage,"" he told the BBC programme Sunday Politics.""The terms of the loans conditions from the UK to Ireland are explained here: http://www.telegraph.co.uk/finance/financialcrisis/8203912/Key-points-terms-of-UK-loan-to-Ireland.html clearly showing the amount extended to be capped at maximum £3.25 billion (€3.76 billion) - subject to the exchange rate differences.It might be possible that Minister Wilson was referencing some headline he read somewhere, e.g. http://www.independent.ie/business/irish/uk-slashes-its-interest-rate-on-our-7bn-bailout-loans-26863834.html but even the article headlined with '£7 billion loan' cites in the body of the text correct amount of £3.25 billion.Another similar headline relates to the orignal estimates of the potential loan, e.g. http://www.guardian.co.uk/business/2010/nov/22/ireland-bailout-uk-lends-seven-billion , which was capped less a month after, e.g. http://www.guardian.co.uk/politics/2010/dec/08/george-osborne-cap-uk-loan-ireland ... at £3.25 billion.NTMA reports the latest drawdown amounts here: http://www.ntma.ie/business-areas/funding-and-debt-management/euimf-programme/ According to the NTMA, Ireland has drawn down only £2.42 billion worth of UK funds so far.We are, indeed, thankful to the UK taxpayers for providing these loans and for offering them on terms that reflected broader restructuring of these loans by other lenders.On Minister Wilson's tax 'theft' charge, per Journal.ie report: ""The Republic’s junior finance minister Brian Hayes, speaking on the same programme, said it was up to other countries to change their own tax laws if they wished to stop companies headquartered there from being able to avoid tax.""I often disagree with Minister Hayes on many matters, but on this occasion he is correct.",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,True Economics,"Constantin Gurdgiev, View My Complete Profile",,[''],"Economics, Europe, Financial Markets, Investment, Economics, Financial Crisis, Banks, Finance, Euro, Russia, Ireland, Fiscal, Risk, Hedge, Gold","Sammy Wilson, Minister Wilson, Corporate tax haven, UK-Ireland bilateral loans, Ireland tax haven, Northern Ireland",,
7833,3275358,rinf.com,political,http://rinf.com/alt-news/multimedia/video-part-1-dilma-rousseff-on-her-ouster-brazils-political-crisis-fighting-dictatorship/,"https://democracynow.org – As Brazil is engulfed by a political crisis, we are joined in studio for an extended exclusive interview by Brazil’s former President …



Via Youtube",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,"Video: Part 1: Dilma Rousseff on Her Ouster, Brazil’s Political Crisis & Fighting Dictatorship",,,[''],"https://democracynow.org - As Brazil is engulfed by a political crisis, we are joined in studio for an extended exclusive interview by Brazil's former Pres","Dilma Rousseff, Global-News, Breaking News, Amy Goodman, *, Daily News, DN, Democracy Now, Interview, Politics..., Video, Independent Media, democracynow.org, news, ...",,
7834,3275359,washingtonsblog.com,bias,http://www.washingtonsblog.com/2012/01/illinois-nuclear-power-plant-loses-power-vents-nuclear-steam.html,"Illinois Nuclear Plant Vents Tritiumd

Exelon nuclear power company – the largest nuclear operator in the U.S. – issued a press release today stating:

Operators at Byron Generating Station [around 110 miles from Chicago] declared an Unusual Event at 10:18 a.m.CT, due to the loss of offsite power and Unit 2 coming offline. The nuclear facility’s diesel generators activated as designed to provide power to the facility when there is a loss of offsite power to the facility. The facility remains in a safe condition. Station engineering experts are looking into the cause of the loss of offsite power. Byron Station is designed to depressurize to reduce steam pressure as part of the many redundant safety systems built into the facility. Steam from the unit is released through safety relief valves that are specifically designed for this purpose. The steam, which will evaporate quickly, contained expected levels of tritium. Local residents may see or hear the steam release in progress, which will continue throughout the day until the unit cools down. These types of station releases are regulated by the Nuclear Regulatory Commission. There is no health or safety impact to workers or to the public from the release, and Exelon Nuclear has notified all appropriate local, state and federal officials of the Unusual Event.

*** Tritium is produced in greater concentrations in commercial nuclear reactors and is routinely discharged into the environment under strictregulatory guidelines.



Indeed, an AP investigation found that 75 percent of American nuclear plants leak tritium. And many plants leak tritium into local water supplies above maximum allowable levels for drinking water. (Nuclear plants are making up bogus excuses for refusing to test for tritium.)

While nuclear apologists pretend that “small” releases – like at Three Mile Island – cause no health effects, this is contrary to scientific evidence. See this and this.

And there have been so many accidents recently, that it makes one wonder whether we have the maturity to operate such inherently dangerous systems. See this, this, this and this.

Even When Operating Normally, Nuclear Plants Vent Radioactive Materials Which Cause Cancer

It’s not just tritium … and it’s not just accidents.

While the nuclear industry and its lapdogs in the nuclear agencies say that living near a nuclear plant is safe, numerous scientific studies have found that – even when operating “normally” – the plants cause cancer.

For example, numerous peer-reviewed scientific studies from around the world show that the incidence of leukemia is much higher for people living near nuclear plants. See this, this, this, this, this, this and this.

The bottom line is that nuclear power can be safe – or it can be cheap … but it can’t be both.",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,Illinois Nuclear Power Plant Loses Power ... Vents Nuclear Steam,"Posted On, Black Swan, حاتم حماد",,[''],Illinois Nuclear Plant Vents Tritium,,,
7835,3275360,rinf.com,political,http://rinf.com/alt-news/multimedia/video-coup-took-place-in-brazil-film-crew-stages-red-carpet-pro-rousseff-protest-in-cannes/,"The cast and crew of the Brazilian film Aquarius have staged an improvised protest on the red carpet of the Cannes competition in the south of France to show …



Via Youtube",2017-11-18T20:01:27.400599,2018-02-07 23:39:33.852671,2018-02-07 23:39:33.852696,Video: ‘Coup took place in Brazil’: Film crew stages red carpet pro-Rousseff protest in Cannes,,,[''],The cast and crew of the Brazilian film Aquarius have staged an improvised protest on the red carpet of the Cannes competition in the south of France to sh,"Brazilian film Aquarius, Dilma Rousseff, Film cr..., Coup Dâ€™etat, RT, *, Cannes, brazil, coup in Brazil, Red Carpet scandal, President Dilma Rousseff, Russia Today",,
